286.4,285.88,285.07,283.99,282.64,281.04,279.23,277.23,275.07,272.78,270.4,267.96,265.51,263.07,260.68,258.39,256.22,254.21,252.39,250.78,249.42,248.31,247.49,246.95,246.72,246.79,247.16,247.82,248.77,249.99,251.46,253.17,255.08,257.16,259.39,261.73,264.15,266.6,269.05,271.47,273.81,276.05,278.14,280.06,281.78,283.27,284.5,285.47,286.15,286.53,286.62,288.2,174.83,173.87,172.71,171.35,169.83,168.15,166.35,164.45,162.49,160.48,158.47,156.49,154.55,152.7,150.96,149.36,147.92,146.66,145.6,144.77,144.16,143.79,143.67,143.8,144.17,144.78,145.62,146.68,147.94,149.39,151,152.74,154.59,156.52,158.51,160.52,162.52,164.49,166.38,168.18,169.86,171.38,172.73,173.89,174.84,175.57,176.06,176.3,176.3,176.05,175.56,181.53,252.33,251.32,250.54,250.01,249.73,249.71,249.94,250.43,251.17,252.14,253.33,254.72,256.29,258.02,259.88,261.85,263.88,265.96,268.05,270.12,272.14,274.07,275.9,277.58,279.09,280.42,281.54,282.43,283.09,283.49,283.65,283.54,283.18,282.56,281.71,280.63,279.33,277.85,276.19,274.4,272.48,270.47,268.41,266.32,264.24,262.19,260.21,258.33,256.58,254.98,253.55,288.2,171.36,170.24,168.96,167.55,166.02,164.4,162.72,160.99,159.25,157.52,155.83,154.2,152.66,151.23,149.93,148.78,147.81,147.02,146.43,146.04,145.87,145.9,146.16,146.62,147.28,148.14,149.18,150.38,151.73,153.2,154.78,156.43,158.14,159.88,161.62,163.33,165,166.59,168.08,169.44,170.66,171.73,172.61,173.3,173.79,174.07,174.14,174,173.64,173.07,172.31,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711.33,710.1,709.03,708.11,707.38,706.84,706.5,706.36,706.43,706.71,707.19,707.86,708.71,709.74,710.92,712.24,713.68,715.21,716.82,718.47,720.15,721.83,723.47,725.07,726.58,728,729.3,730.45,731.45,732.28,732.91,733.35,733.59,733.63,733.45,733.08,732.5,731.74,730.79,729.69,728.43,727.05,725.56,723.99,722.36,720.69,719.01,717.35,715.72,714.16,712.69,721,64.359,63.427,62.747,62.328,62.177,62.296,62.684,63.334,64.236,65.378,66.741,68.305,70.047,71.939,73.954,76.06,78.226,80.419,82.606,84.753,86.828,88.799,90.637,92.314,93.804,95.085,96.137,96.945,97.496,97.781,97.797,97.544,97.024,96.246,95.222,93.967,92.5,90.844,89.024,87.067,85.002,82.862,80.679,78.485,76.314,74.199,72.172,70.263,68.502,66.916,65.528,80.997,543.91,544.78,545.89,547.2,548.71,550.39,552.22,554.17,556.2,558.29,560.41,562.52,564.59,566.59,568.5,570.27,571.89,573.33,574.56,575.58,576.36,576.89,577.17,577.18,576.94,576.43,575.68,574.69,573.48,572.07,570.47,568.71,566.82,564.83,562.76,560.65,558.54,556.44,554.4,552.44,550.6,548.9,547.37,546.03,544.9,544,543.34,542.94,542.79,542.91,543.28,561,541.68,540.96,540.53,540.4,540.56,541.01,541.76,542.78,544.06,545.58,547.32,549.26,551.35,553.58,555.91,558.29,560.71,563.11,565.46,567.73,569.89,571.89,573.72,575.34,576.72,577.85,578.71,579.29,579.57,579.56,579.25,578.65,577.77,576.61,575.21,573.57,571.73,569.71,567.55,565.27,562.91,560.5,558.09,555.71,553.39,551.17,549.09,547.17,545.45,543.94,542.68,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.46,275.03,277.59,278.84,278.61,276.95,274.04,270.25,266.02,261.87,258.3,255.74,254.5,254.72,256.38,259.29,263.08,267.31,287.96,251.07,253.86,258.21,263.57,269.3,274.72,279.17,282.11,283.18,282.27,279.47,275.13,269.77,264.03,258.61,254.17,251.23,250.15,287.96,161.62,165.32,168.38,170.44,171.23,170.67,168.82,165.91,162.28,158.38,154.68,151.62,149.56,148.77,149.33,151.18,154.09,157.72,181.29,285.98,284.08,280.08,274.46,267.9,261.19,255.15,250.49,247.78,247.35,249.26,253.26,258.88,265.43,272.14,278.19,282.84,285.55,287.96,60.643,57.016,52.945,48.92,45.428,42.889,41.61,41.745,43.278,46.023,49.651,53.722,57.747,61.239,63.778,65.057,64.922,63.389,74.626,151.61,148.3,146.4,146.14,147.55,150.47,154.53,159.25,164.06,168.39,171.7,173.6,173.86,172.45,169.53,165.47,160.75,155.94,181.29,285,282.79,278.64,273.04,266.68,260.31,254.71,250.56,248.34,248.34,250.54,254.69,260.29,266.65,273.02,278.62,282.78,284.99,287.96,56.057,52.305,48.678,45.612,43.477,42.531,42.888,44.505,47.187,50.61,54.361,57.989,61.055,63.19,64.136,63.779,62.162,59.48,74.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420.83,419.67,416.14,410.66,403.89,396.66,389.83,384.22,380.52,379.17,380.33,383.86,389.34,396.11,403.34,410.17,415.78,419.48,401.88,94.614,97.118,97.557,95.879,92.285,87.21,81.265,75.168,69.653,65.386,62.882,62.443,64.121,67.715,72.79,78.735,84.832,90.347,81.877,581.31,580.7,577.59,572.36,565.64,558.24,551.05,544.94,540.64,538.69,539.3,542.41,547.64,554.36,561.76,568.95,575.06,579.36,561.88,710.84,707.6,705.86,705.82,707.5,710.68,714.98,719.9,724.82,729.16,732.4,734.14,734.18,732.5,729.32,725.02,720.1,715.18,721.88,379.91,378.94,380.51,384.44,390.23,397.21,404.52,411.29,416.69,420.09,421.06,419.49,415.56,409.77,402.79,395.48,388.71,383.31,401.88,220.34,222.11,226.04,231.65,238.27,245.1,251.31,256.16,259.06,259.66,257.89,253.96,248.35,241.73,234.9,228.69,223.84,220.94,241.88,229,225.97,224.62,225.13,227.43,231.25,236.13,241.47,246.63,251,254.03,255.38,254.87,252.57,248.75,243.87,238.53,233.37,241.88,218.8,218.65,221.07,225.78,232.21,239.57,246.98,253.56,258.49,261.2,261.35,258.93,254.22,247.79,240.43,233.02,226.44,221.51,241.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.893,74.518,76.629,79.196,82.18,85.535,89.21,93.15,97.294,101.58,105.94,110.32,114.64,118.84,122.85,126.62,130.09,133.2,135.91,138.17,139.96,141.24,142,142.23,141.91,141.06,139.69,137.82,135.48,132.69,129.52,126,122.18,118.13,113.91,109.58,105.2,100.84,96.576,92.462,88.563,84.939,81.644,78.728,76.236,74.205,72.667,71.643,71.151,71.197,71.781,149.73,359.08,360.24,360.79,360.73,360.04,358.75,356.87,354.43,351.48,348.04,344.18,339.95,335.42,330.66,325.73,320.72,315.69,310.74,305.92,301.31,296.99,293.02,289.46,286.36,283.77,281.73,280.27,279.41,279.16,279.54,280.53,282.12,284.28,286.98,290.19,293.84,297.89,302.28,306.94,311.79,316.77,321.8,326.8,331.69,336.41,340.89,345.04,348.82,352.15,355,357.32,363.06,91.272,88.768,86.535,84.607,83.014,81.779,80.921,80.454,80.384,80.713,81.435,82.539,84.009,85.823,87.952,90.366,93.026,95.893,98.924,102.07,105.29,108.53,111.74,114.87,117.88,120.72,123.34,125.72,127.8,129.57,130.98,132.03,132.69,132.96,132.83,132.31,131.39,130.1,128.46,126.48,124.21,121.67,118.9,115.94,112.85,109.66,106.42,103.19,100.02,96.939,94.01,149.73,361.14,361.98,362.17,361.73,360.66,358.97,356.69,353.85,350.5,346.69,342.47,337.91,333.08,328.05,322.9,317.71,312.55,307.5,302.65,298.05,293.79,289.93,286.52,283.62,281.27,279.51,278.36,277.85,277.97,278.73,280.11,282.1,284.67,287.77,291.35,295.38,299.77,304.47,309.41,314.51,319.69,324.88,329.99,334.95,339.69,344.12,348.19,351.84,355,357.62,359.68,363.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326.78,328.9,330.57,331.79,332.52,332.75,332.49,331.74,330.51,328.81,326.68,324.15,321.24,318.02,314.52,310.8,306.92,302.93,298.9,294.89,290.95,287.15,283.55,280.19,277.14,274.43,272.11,270.21,268.76,267.79,267.3,267.31,267.82,268.81,270.28,272.2,274.54,277.26,280.33,283.7,287.31,291.12,295.06,299.08,303.11,307.09,310.97,314.68,318.16,321.38,324.26,301.99,518.19,515.79,513.15,510.32,507.32,504.22,501.05,497.86,494.71,491.64,488.69,485.92,483.35,481.05,479.02,477.32,475.96,474.97,474.35,474.12,474.29,474.84,475.78,477.08,478.74,480.71,482.98,485.5,488.24,491.16,494.22,497.36,500.55,503.72,506.84,509.86,512.72,515.39,517.83,520,521.87,523.4,524.58,525.39,525.81,525.84,525.48,524.73,523.61,522.13,520.32,501.99,459.74,460.65,462.16,464.25,466.87,470,473.58,477.57,481.89,486.49,491.29,496.23,501.22,506.19,511.07,515.78,520.26,524.42,528.22,531.58,534.47,536.84,538.65,539.87,540.49,540.49,539.88,538.67,536.87,534.51,531.62,528.26,524.47,520.31,515.84,511.13,506.25,501.28,496.29,491.35,486.55,481.95,477.62,473.63,470.04,466.91,464.28,462.18,460.67,459.75,459.43,501.99,312.86,310.33,307.64,304.84,301.96,299.05,296.16,293.32,290.59,288,285.59,283.4,281.46,279.8,278.45,277.43,276.74,276.41,276.44,276.82,277.56,278.64,280.04,281.74,283.72,285.94,288.38,291,293.75,296.6,299.5,302.4,305.27,308.06,310.73,313.23,315.54,317.6,319.41,320.91,322.1,322.96,323.47,323.62,323.41,322.85,321.94,320.7,319.15,317.3,315.2,301.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.65,146.31,150.62,156.06,161.98,167.66,172.42,175.67,177.04,176.35,173.69,169.38,163.94,158.02,152.34,147.58,144.33,142.96,181.29,157.44,153.77,150.85,149.03,148.53,149.42,151.59,154.77,158.58,162.56,166.23,169.15,170.97,171.47,170.58,168.41,165.23,161.42,181.29,257.27,260.77,264.99,269.41,273.49,276.76,278.8,279.39,278.44,276.06,272.56,268.35,263.93,259.84,256.58,254.53,253.95,254.9,287.96,158.4,162.16,165.65,168.46,170.26,170.81,170.06,168.1,165.16,161.6,157.84,154.35,151.54,149.74,149.19,149.94,151.9,154.84,181.29,259.89,263.54,267.57,271.49,274.83,277.18,278.27,277.95,276.28,273.44,269.79,265.76,261.84,258.5,256.15,255.07,255.38,257.06,287.96,247.27,249.15,253.13,258.75,265.32,272.06,278.14,282.84,285.59,286.06,284.19,280.2,274.58,268.01,261.28,255.19,250.49,247.74,287.96,56.08,59.747,62.64,64.411,64.845,63.891,61.664,58.431,54.584,50.586,46.92,44.027,42.256,41.822,42.776,45.003,48.235,52.082,74.626,52.872,56.618,59.968,62.518,63.96,64.12,62.979,60.675,57.485,53.795,50.048,46.698,44.148,42.707,42.546,43.687,45.992,49.181,74.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.77,736.41,737.08,735.69,732.41,727.63,721.93,715.99,710.54,706.23,703.59,702.92,704.31,707.59,712.37,718.07,724.01,729.46,721.88,538.78,539.55,542.79,548.11,554.86,562.23,569.33,575.31,579.44,581.22,580.45,577.21,571.89,565.14,557.77,550.67,544.69,540.56,561.88,259.2,260.55,259.42,255.94,250.55,243.88,236.75,230,224.46,220.8,219.45,220.58,224.06,229.45,236.12,243.25,250,255.54,241.88,101.32,101.27,98.652,93.787,87.26,79.857,72.471,65.993,61.205,58.684,58.734,61.348,66.213,72.74,80.143,87.529,94.007,98.795,81.877,100.27,101.15,99.468,95.442,89.553,82.512,75.168,68.407,63.044,59.726,58.854,60.532,64.558,70.447,77.488,84.832,91.593,96.956,81.877,728.99,732.25,734.02,734.11,732.49,729.37,725.12,720.25,715.35,711.01,707.75,705.98,705.89,707.51,710.63,714.88,719.75,724.65,721.88,261.2,260.39,257.12,251.79,245.04,237.67,230.59,224.65,220.55,218.8,219.61,222.88,228.21,234.96,242.33,249.41,255.35,259.45,241.88,581.37,581.12,578.33,573.32,566.71,559.28,551.95,545.58,540.96,538.63,538.88,541.67,546.68,553.29,560.72,568.05,574.42,579.04,561.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259.42,260.67,262.01,263.42,264.88,266.37,267.86,269.33,270.76,272.13,273.42,274.6,275.67,276.6,277.38,277.99,278.43,278.7,278.78,278.68,278.4,277.94,277.31,276.51,275.57,274.49,273.3,272,270.63,269.19,267.71,266.22,264.74,263.28,261.88,260.55,259.31,258.18,257.18,256.33,255.63,255.1,254.74,254.57,254.58,254.77,255.14,255.69,256.4,257.27,258.28,288.2,171.68,170.57,169.3,167.89,166.36,164.74,163.04,161.29,159.53,157.77,156.05,154.39,152.81,151.34,150,148.82,147.8,146.97,146.33,145.91,145.69,145.7,145.92,146.35,146.99,147.83,148.85,150.04,151.38,152.86,154.44,156.1,157.83,159.59,161.35,163.09,164.79,166.41,167.94,169.35,170.61,171.71,172.64,173.38,173.91,174.23,174.33,174.22,173.89,173.35,172.61,181.53,176.28,175.42,174.33,173.02,171.51,169.83,168,166.05,164.01,161.9,159.77,157.64,155.55,153.52,151.59,149.79,148.15,146.68,145.42,144.38,143.57,143.01,142.71,142.68,142.9,143.39,144.12,145.1,146.3,147.71,149.31,151.07,152.96,154.96,157.04,159.16,161.3,163.41,165.48,167.46,169.32,171.05,172.61,173.98,175.13,176.06,176.74,177.17,177.34,177.24,176.89,181.53,51.289,52.614,53.95,55.276,56.573,57.821,59.001,60.095,61.086,61.96,62.703,63.304,63.754,64.046,64.176,64.141,63.942,63.583,63.068,62.405,61.606,60.68,59.644,58.511,57.3,56.029,54.718,53.385,52.051,50.737,49.462,48.246,47.107,46.062,45.128,44.318,43.645,43.118,42.746,42.535,42.488,42.605,42.884,43.322,43.912,44.645,45.509,46.492,47.578,48.752,49.995,74.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260.3,260.77,260.92,260.75,260.27,259.49,258.4,257.04,255.42,253.57,251.51,249.28,246.9,244.43,241.88,239.3,236.74,234.23,231.8,229.5,227.35,225.4,223.67,222.19,220.98,220.05,219.43,219.12,219.12,219.45,220.08,221.02,222.24,223.74,225.47,227.43,229.59,231.89,234.32,236.84,239.41,241.98,244.52,247,249.37,251.6,253.65,255.49,257.1,258.45,259.52,241,381.89,381.15,380.7,380.53,380.67,381.1,381.81,382.8,384.05,385.54,387.25,389.16,391.22,393.43,395.73,398.09,400.49,402.88,405.22,407.49,409.64,411.64,413.47,415.1,416.49,417.64,418.52,419.11,419.42,419.44,419.15,418.58,417.73,416.61,415.23,413.63,411.82,409.83,407.69,405.43,403.09,400.71,398.31,395.94,393.63,391.42,389.34,387.42,385.69,384.18,382.9,401,225.87,224.85,224.06,223.52,223.22,223.17,223.38,223.85,224.55,225.49,226.66,228.02,229.56,231.27,233.1,235.05,237.06,239.12,241.19,243.25,245.26,247.18,249,250.68,252.2,253.53,254.66,255.57,256.24,256.67,256.84,256.75,256.42,255.83,255.01,253.95,252.69,251.23,249.6,247.83,245.94,243.95,241.91,239.84,237.77,235.74,233.77,231.89,230.14,228.54,227.11,241,261.46,261.6,261.42,260.92,260.09,258.97,257.55,255.87,253.95,251.82,249.5,247.05,244.49,241.85,239.2,236.55,233.95,231.45,229.08,226.87,224.86,223.08,221.56,220.32,219.37,218.74,218.43,218.45,218.79,219.46,220.43,221.71,223.26,225.06,227.09,229.32,231.71,234.22,236.82,239.47,242.13,244.76,247.31,249.75,252.05,254.16,256.06,257.71,259.1,260.19,260.98,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
